link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
https://twitter.com/alanhenney/status/1778426030065152375#m,ARMED ROBBERY IN BROAD DAYLIGHT WITH RIFLES--- New Jersey Ave and N St NW.   3 guys in a silver BMW armed with two rifles (maybe AKs) and a handgun were just involved in a street robbery here.   This may be the silver BMW 320i that was 'jacked on April 8.  #DCCrime #ShawDC #TruxtonCircleDC @nigro4dc @SheenaBerry4ANC,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 2:13 PM UTC",False,False,,[],{},"{'comments': 23, 'retweets': 68, 'quotes': 22, 'likes': 181}","['https://pbs.twimg.com/media/GK49C63WIAEUe4O.jpg', 'https://pbs.twimg.com/media/GK49DNZXIAAPlVS.jpg']",[],[]
https://twitter.com/alanhenney/status/1778281104912314532#m,PREGNANT DELIVERY WOMAN FENDS OFF WOULD-BE CARJACKERS--- 400 blk P St NW.  She had just delivered a pizza when 2 young guys challenged her as she returned to her car. They fled in another auto. #ShawDC #DCCrime @SheenaBerry4ANC,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 4:37 AM UTC",False,False,,[],{},"{'comments': 16, 'retweets': 71, 'quotes': 28, 'likes': 246}",['https://pbs.twimg.com/media/GK25PczWoAAoE8l.jpg'],[],[]
https://twitter.com/alanhenney/status/1778274497214210518#m,Falcon is often at the helipad and it takes it several minutes to get airborne and fly to the target location.,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 4:10 AM UTC",False,False,,"['@DCNewsLive', '@alanhenney', '@DevTFish', '@DCPoliceDept']","{'link': 'https://twitter.com/DeeCee69179776/status/1778263246656475266#m', 'text': 'Where was Falcon???', 'user': {'name': 'Dee Cee', 'username': '@DeeCee69179776', 'profile_id': '1731048081515302912', 'avatar': 'https://pbs.twimg.com/profile_images/1731048081515302912/l14smmDR_mini.png'}, 'date': 'Apr 11, 2024 · 3:26 AM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 17}",[],[],[]
https://twitter.com/alanhenney/status/1778261975803252917#m,TRIPLE STABBING WITH PROBABLE FATALITY--- 6500 blk New Hampshire Ave in #ChillumMd. One man reported to be in cardiac arrest and two others were cut. Two suspects at large. #DMVCrime,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 3:21 AM UTC",False,False,,[],{},"{'comments': 5, 'retweets': 30, 'quotes': 5, 'likes': 64}",['https://pbs.twimg.com/media/GK2nwFgXYAA8tFK.jpg'],[],[]
https://twitter.com/anthonyhdmedia/status/1778237469659369532#m,"Alexandria Police is on the scene for shots fired call at Wythe St and North Fayette St, so far, no suspects or victims are found but there are some evidence markers on the sidewalk.","{'name': 'Anthony Deng', 'username': '@anthonyhdmedia', 'profile_id': '1725581481882312704', 'avatar': 'https://pbs.twimg.com/profile_images/1725581481882312704/HeH9bRD4_bigger.jpg'}","Apr 11, 2024 · 1:43 AM UTC",True,False,,[],{},"{'comments': 1, 'retweets': 6, 'quotes': 0, 'likes': 19}",['https://pbs.twimg.com/media/GK2RjQEWUAAxtvb.jpg'],[],[]
https://twitter.com/alanhenney/status/1778256080499266030#m,YET ANOTHER CRITICAL SHOOTING--- 18th St and Benning Rd NE (just blocks from the mass shooting). Man shot several times. He is critical. #KingmanParkDC #RosedaleDC #CarverLangstonDC #DCCrime @patbahn,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 2:57 AM UTC",False,False,,[],{},"{'comments': 5, 'retweets': 21, 'quotes': 4, 'likes': 87}",['https://pbs.twimg.com/media/GK2iW-lXMAALXk_.jpg'],[],[]
https://twitter.com/alanhenney/status/1778255505439252558#m,1D officers spotted the Toyota and pursued it across the Anacostia River where they lost it.,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 2:55 AM UTC",False,False,,"['@DCNewsLive', '@DevTFish', '@DCPoliceDept', '@alanhenney']","{'link': 'https://twitter.com/Kate_Hartwig/status/1778254531047878934#m', 'text': 'This video was at Lincoln Park NE, pretty far from MLK Jr and Marion Barry Ave. Was there a long car chase over the river?', 'user': {'name': 'Kate Hartwig', 'username': '@Kate_Hartwig', 'profile_id': '1261355173', 'avatar': 'https://pbs.twimg.com/profile_images/1261355173/Photo_24_mini.jpg'}, 'date': 'Apr 11, 2024 · 2:51 AM UTC', 'pictures': [], 'videos': [], 'gifs': []}","{'comments': 4, 'retweets': 9, 'quotes': 3, 'likes': 38}",[],[],[]
https://twitter.com/DCNewsLive/status/1778252352299925613#m,"Video filmed by @DevTFish shows the brief pursuit of what appears to be the suspect’s car, wanted in connection to the earlier mass shooting. A @DCPoliceDept officer lost sight of it a few blocks away at MLK Jr. Ave & Marion Barry Ave SE. h/t @alanhenney","{'name': 'DMV News Live', 'username': '@DCNewsLive', 'profile_id': '1757360043974860800', 'avatar': 'https://pbs.twimg.com/profile_images/1757360043974860800/6EPVXc4N_bigger.jpg'}","Apr 11, 2024 · 2:42 AM UTC",True,False,,[],{},"{'comments': 26, 'retweets': 74, 'quotes': 19, 'likes': 245}",[],['https://video.twimg.com/ext_tw_video/1778223499976294400/pu/vid/avc1/720x1280/s-TqMLz9u0yhpfxJ.mp4?tag=12'],[]
https://twitter.com/alanhenney/status/1778235993318920652#m,SHOOTING--- 3500-3600 blks 10th St NW near Spring Rd. Man shot in the leg. Another person walked into a hospital but unclear if he's been shot. #DCCrime #ColumbiaHeightsDC #PetworthDC,"{'name': 'Alan Henney', 'username': '@alanhenney', 'profile_id': '381918334', 'avatar': 'https://pbs.twimg.com/profile_images/381918334/poo3_bigger.jpg'}","Apr 11, 2024 · 1:37 AM UTC",False,False,,[],{},"{'comments': 1, 'retweets': 11, 'quotes': 1, 'likes': 40}",['https://pbs.twimg.com/media/GK2QBfsWIAAmfm0.jpg'],[],[]
https://twitter.com/tombrennerphoto/status/1778226805352038471#m,"MPD investigating a shooting injuring five and killing one, at the 1100 block of 21st Street NE. At least 54 shell casings were recovered at the scene. TB / For the Washington Post","{'name': 'Tom Brenner', 'username': '@tombrennerphoto', 'profile_id': '1623511357147553793', 'avatar': 'https://pbs.twimg.com/profile_images/1623511357147553793/LaCzAObc_bigger.jpg'}","Apr 11, 2024 · 1:01 AM UTC",True,False,,[],{},"{'comments': 3, 'retweets': 15, 'quotes': 3, 'likes': 39}","['https://pbs.twimg.com/media/GK2GD5RXoAArvss.jpg', 'https://pbs.twimg.com/media/GK2GD5UWcAAPHSt.jpg', 'https://pbs.twimg.com/media/GK2GD5RWIAEahT0.jpg', 'https://pbs.twimg.com/media/GK2HjjRWQAACOOt.jpg']",[],[]
